mind,study_1,69,2636,experiment,testing mind-reading abilities,tell my cousin to read my mind during a time of the day when i'm not aware and tell me what they think is in my head. if they really are then what they tell me i'm thinking should be true.,-0.600926277347361,0.534704697189034,2,1.06666666666667,69-study_1-2636,cut
mind,study_1,48,1836,experiment,testing mind-reading abilities,have your cousin read the mind of a random stranger and then approach the stranger and ask what they were thinking,-1.86701605999607,0.616260121355475,2,0.533333333333333,48-study_1-1836,keep
mind,study_1,141,5467,experiment,testing mind-reading abilities,if you trick them of thinking of something else then you could test if its real,-0.600926277347361,0.534704697189034,2,1.06666666666667,141-study_1-5467,cut
mind,study_1,69,2635,experiment,testing mind-reading abilities,give my cousin a specific time to read my mind two days before and let my cousin tell me what i'm thinking when the time comes and they reveal it.,-0.600926277347361,0.534704697189034,2,1.06666666666667,69-study_1-2635,cut
mind,study_1,79,2999,experiment,testing mind-reading abilities,tell someone a secret and to think about that secret only for 10 minutes without telling them that their mind will be read. have your friend read their mind and tell you their secret.,-0.54787111480538,0.622909056774305,2,1.2,79-study_1-2999,cut
mind,study_1,67,2567,experiment,testing mind-reading abilities,make them tell you what they were thinking before they read their mind,-1.86701605999607,0.616260121355475,2,0.533333333333333,67-study_1-2567,keep
mind,study_1,68,2596,experiment,testing mind-reading abilities,"try reading a person's mind on the street, and then go over to that person and verify it.",-1.86701605999607,0.616260121355475,2,0.533333333333333,68-study_1-2596,keep
mind,study_1,128,4912,experiment,testing mind-reading abilities,have the participants think of a predetermined thought that you also know before having the cousin determine the thought,-0.0930529724542082,0.52334137639875,2,1.4,128-study_1-4912,cut
mind,study_1,98,3686,experiment,testing mind-reading abilities,"carry a conversation with an unaware subject that would easily reveal what the person is thinking of such as 'what is your favorite blank' and then ask your cousin, who is in another room and cannot hear your conversation, to write down the responses as the subject thinks of them",-0.0930529724542082,0.52334137639875,2,1.4,98-study_1-3686,cut
mind,study_1,60,2275,experiment,testing mind-reading abilities,form a single blind experiment where testees are unaware that they are being mind read,-1.18206875196488,0.591561058580029,2,0.866666666666667,60-study_1-2275,keep
mind,study_1,68,2595,experiment,testing mind-reading abilities,"tell him to read my mind in situations that i don't know about, and then tell me what's going on inside me at that time.",-0.600926277347361,0.534704697189034,2,1.06666666666667,68-study_1-2595,cut
mind,study_1,124,4773,experiment,testing mind-reading abilities,find a family member where he can try it too.,-1.86701605999607,0.616260121355475,2,0.533333333333333,124-study_1-4773,keep
mind,study_1,79,3000,experiment,testing mind-reading abilities,you can have your cousin tell you something that you thought of sometime that day when you weren't aware he was reading your mind.,-0.600926277347361,0.534704697189034,2,1.06666666666667,79-study_1-3000,cut
mind,study_1,124,4774,experiment,testing mind-reading abilities,find someone random and don' t tell them about the mind reading.,-1.86701605999607,0.616260121355475,2,0.533333333333333,124-study_1-4774,keep
mind,study_1,98,3685,experiment,testing mind-reading abilities,"ask two people to have a deep conversation about the universe and have your cousin read their minds without them knowing. after your cousin records what went on during the conversation, survey the two people and ask what main points were discussed and see if they match up with your cousins nots",-0.0930529724542082,0.52334137639875,2,1.4,98-study_1-3685,cut
mind,study_1,6,175,experiment,testing mind-reading abilities,have them attempt to read a person's mind that doesn't know they are doing it,-1.86701605999607,0.616260121355475,2,0.533333333333333,6-study_1-175,keep
mind,study_1,88,3322,experiment,testing mind-reading abilities,brain scans,0.625540838833978,0.65786981634165,2,2.06666666666667,88-study_1-3322,cut
mind,study_1,79,2998,experiment,testing mind-reading abilities,have your aunt think of the top 5 favorite foods she loves. you and your cousin will try to 'guess' what she is thinking of. your cousin has to get all 5 foods right.,0.411487721733174,0.509228903223588,2,1.6,79-study_1-2998,cut
mind,study_1,77,2955,experiment,testing mind-reading abilities,randomly ask your cousin what you're thinking,-1.18206875196488,0.591561058580029,2,0.866666666666667,77-study_1-2955,keep
mind,study_1,1,13,experiment,testing mind-reading abilities,"ask the cousin to read the minds of your friends without telling those friends, then ask the friends afterword if the cousin was right",-1.86701605999607,0.616260121355475,2,0.533333333333333,1-study_1-13,keep
mind,study_1,124,4775,experiment,testing mind-reading abilities,find someone to test on but tell them about it without letting cousin know.,-0.0410271948161785,0.555282011117618,2,1.4,124-study_1-4775,cut
mind,study_1,67,2566,experiment,testing mind-reading abilities,make sure the person they are testing is truly someone that does not know they are having their mind read.,-1.18206875196488,0.591561058580029,2,0.866666666666667,67-study_1-2566,keep
mind,study_1,41,1540,experiment,testing mind-reading abilities,"have her write down what a random person is thinking, ask them and then compare",-1.86701605999607,0.616260121355475,2,0.533333333333333,41-study_1-1540,keep
mind,study_1,89,3368,experiment,testing mind-reading abilities,"we bring in a person who does not know about this power, and have them write down their thoughts for 10 minutes while my cousin is in the room. my cousin will write down what they are listening to in the other person's mind and we will compare their responses",0.411487721733174,0.509228903223588,2,1.6,89-study_1-3368,cut
mind,study_1,89,3366,experiment,testing mind-reading abilities,"i would be blindfolded in the middle of the room for a period of time, and my cousin would come in at some point without me knowing and then have to relay what i was thinking of",0.411487721733174,0.509228903223588,2,1.6,89-study_1-3366,cut
mind,study_1,141,5465,experiment,testing mind-reading abilities,if they tell you what you were thinking when you were not paying attention and it was correct then the superpower is real,-0.600926277347361,0.534704697189034,2,1.06666666666667,141-study_1-5465,cut
mind,study_1,88,3323,experiment,testing mind-reading abilities,make my cousin tell me who's mind they will read. then they will tell me. after that we will ask the person what they were thinking of to see if it matches,-1.86701605999607,0.616260121355475,2,0.533333333333333,88-study_1-3323,keep
mind,study_1,101,3816,experiment,testing mind-reading abilities,ask randomly if they were thinking something,-1.86701605999607,0.616260121355475,2,0.533333333333333,101-study_1-3816,keep
mind,study_1,127,4868,experiment,testing mind-reading abilities,write down what they are thinking and the show them after they are done thinking,-0.600926277347361,0.534704697189034,2,1.06666666666667,127-study_1-4868,cut
mind,study_1,99,3727,experiment,testing mind-reading abilities,just talk to them normally,-1.18206875196488,0.591561058580029,2,0.866666666666667,99-study_1-3727,keep
mind,study_1,147,5709,experiment,testing mind-reading abilities,"my cousin and i can go to the park where i can introduce myself and create small talk, then ask someone what they think of me, where then my cousin can cut in and express what they believe what the person is thinking of me and their first impression of me.",0.812301413819781,0.57719043565556,2,1.93333333333333,147-study_1-5709,cut
mind,study_1,147,5710,experiment,testing mind-reading abilities,"my cousin could also sit in a heavily populated area where they can sit their and read people's mind, who are in public",-1.86701605999607,0.616260121355475,2,0.533333333333333,147-study_1-5710,keep
mind,study_1,87,3278,experiment,testing mind-reading abilities,"experiment on an known, unsuspecting victim.",-1.86701605999607,0.616260121355475,2,0.533333333333333,87-study_1-3278,keep
mind,study_1,90,3412,experiment,testing mind-reading abilities,"have your cousin go up to people in an event and randomly choose which people to mind read and then at the end of the function, have him/her tell them",-1.18206875196488,0.591561058580029,2,0.866666666666667,90-study_1-3412,keep
mind,study_1,90,3413,experiment,testing mind-reading abilities,while watching tv have your cousin sit next to someone and and bring up casually the person's thoughts,0.297018897571873,0.565217157396279,2,1.73333333333333,90-study_1-3413,cut
mind,study_1,67,2565,experiment,testing mind-reading abilities,bystand as they test this out on someone else.,-1.86701605999607,0.616260121355475,2,0.533333333333333,67-study_1-2565,keep
mind,study_1,99,3728,experiment,testing mind-reading abilities,read their mind when they're talking to other people,-1.12065637862364,0.56854945343953,2,0.866666666666667,99-study_1-3728,keep
mind,study_1,47,1792,experiment,testing mind-reading abilities,"test by asking a stranger to think of a number between 0 and 10 and as long as they don't know someone is trying to read there mind, the cousin should supposedly be able to read their mind. so if the cousin could predict their answer better than a person who's guessing, to a a statistically significant degree, then sure they can read a mind better than a normal person",0.411487721733174,0.509228903223588,2,1.6,47-study_1-1792,cut
mind,study_1,101,3817,experiment,testing mind-reading abilities,read the mind of a stranger and observe their next moves,-0.54787111480538,0.622909056774305,2,1.2,101-study_1-3817,cut
mind,study_1,48,1837,experiment,testing mind-reading abilities,you can have your cousin read aloud what they thought someone was thinking and see how the other person reacts,-0.144783113009437,0.70936875751144,2,1.53333333333333,48-study_1-1837,cut
mind,study_1,77,2954,experiment,testing mind-reading abilities,conduct a double blind experiment,-0.600926277347361,0.534704697189034,2,1.06666666666667,77-study_1-2954,cut
mind,study_1,122,4697,experiment,testing mind-reading abilities,tell someone that your cousin is going to try to read their mind but don't let the cousin know. then tell your oblivious cousin to read their mind and if they come up with an answer then they are lying,0.411487721733174,0.509228903223588,2,1.6,122-study_1-4697,cut
mind,study_1,146,5667,experiment,testing mind-reading abilities,"have people come in for what they believe is an interview. let your cousin read their minds from a distance while you ask them questions. before they answer the question, your cousin will write down the answers that he believes they will say. after the interview, you can compare answers",-0.0930529724542082,0.52334137639875,2,1.4,146-study_1-5667,cut
mind,study_1,99,3726,experiment,testing mind-reading abilities,ask them a question without them realizing it,-1.18206875196488,0.591561058580029,2,0.866666666666667,99-study_1-3726,keep
mind,study_1,48,1838,experiment,testing mind-reading abilities,you can have your cousin read your mind at any point throughout a month so you won't be very conscious about it and then confront you about what they thought you were thinking,-0.600926277347361,0.534704697189034,2,1.06666666666667,48-study_1-1838,cut
mind,study_1,6,176,experiment,testing mind-reading abilities,tell them to read your mind when you are least expecting it,-0.600926277347361,0.534704697189034,2,1.06666666666667,6-study_1-176,cut
mind,study_1,46,1747,experiment,testing mind-reading abilities,have the person write it down before,-0.600926277347361,0.534704697189034,2,1.06666666666667,46-study_1-1747,cut
mind,study_1,65,2479,experiment,testing mind-reading abilities,call someone into a lab and ask them questions but don't tell them they are having their mind read. see if the answers match,-0.600926277347361,0.534704697189034,2,1.06666666666667,65-study_1-2479,cut
mind,study_1,87,3280,experiment,testing mind-reading abilities,tell your cousin to wait a few hours and test it out on you.,-0.600926277347361,0.534704697189034,2,1.06666666666667,87-study_1-3280,cut
mind,study_1,80,3044,experiment,testing mind-reading abilities,test with parents,-1.86701605999607,0.616260121355475,2,0.533333333333333,80-study_1-3044,keep
mind,study_1,97,3642,experiment,testing mind-reading abilities,ask someone to think about something specific and tell you and then have the cousin try to read the mind,-0.54787111480538,0.622909056774305,2,1.2,97-study_1-3642,cut
mind,study_1,145,5626,experiment,testing mind-reading abilities,see if other people feel this way,-1.86701605999607,0.616260121355475,2,0.533333333333333,145-study_1-5626,keep
mind,study_1,142,5504,experiment,testing mind-reading abilities,"you could have a person write down what's on their mind, and the person conducting the test could know what's on the mind of the subject while my cousin guesses. the person who is doing the thinking wouldn't know the specifics about the experiment",-0.600926277347361,0.534704697189034,2,1.06666666666667,142-study_1-5504,cut
mind,study_1,40,1494,experiment,testing mind-reading abilities,allow my cousin to try reading my mind when i don't know,-0.600926277347361,0.534704697189034,2,1.06666666666667,40-study_1-1494,cut
mind,study_1,40,1495,experiment,testing mind-reading abilities,allow my cousin to try to read my mind when i know and see if it really doesn't work,-0.600926277347361,0.534704697189034,2,1.06666666666667,40-study_1-1495,cut
mind,study_1,112,4262,experiment,testing mind-reading abilities,"ask people to be in an interview for something else, but then read their minds during it",-0.0930529724542082,0.52334137639875,2,1.4,112-study_1-4262,cut
mind,study_1,146,5669,experiment,testing mind-reading abilities,"select a random person in a park or public space. before approaching them, allow your cousin to read their mind and conclude what they are thinking. then go up to that person and ask them what they were just thinking about. compare responses",-1.86701605999607,0.616260121355475,2,0.533333333333333,146-study_1-5669,keep
mind,study_1,89,3367,experiment,testing mind-reading abilities,"i would listen to a playlist of songs for an hour in my room, and tell my cousin to sneak by at some point within that hour to read my mind and then tell me later any of the songs i was listening to",1.85933432269091,0.57445184796271,2,2.46666666666667,89-study_1-3367,cut
mind,study_1,111,4217,experiment,testing mind-reading abilities,send someone in the room with you a picture of something random in a text and when you see them pickup their phone to look at it have your cousin mind read them to figure out what the picture is of,0.831990907018228,0.513166335805986,2,1.93333333333333,111-study_1-4217,cut
mind,study_1,69,2637,experiment,testing mind-reading abilities,tell my cousin to slap me and then read my mind so that the pain distracts me from remembering that they're going to read my mind.,0.411487721733174,0.509228903223588,2,1.6,69-study_1-2637,cut
mind,study_1,61,2318,experiment,testing mind-reading abilities,have them do it to you when you're off guard,-0.600926277347361,0.534704697189034,2,1.06666666666667,61-study_1-2318,cut
mind,study_1,101,3818,experiment,testing mind-reading abilities,tell someone you are reading their mind but actually tell the person next to them what they were thinking,-0.0930529724542082,0.52334137639875,2,1.4,101-study_1-3818,cut
mind,study_1,95,3561,experiment,testing mind-reading abilities,hire an actor/person who knows about the gig and ask cousin to read their mind but tell them that the actor doesn't know what is happening.,1.27663586133402,0.579489358201391,2,2.26666666666667,95-study_1-3561,cut
mind,study_1,62,2357,experiment,testing mind-reading abilities,"i will ask my cousin to try to read what a person who is just passing by him, and then go and ask him what he was thinking just a few seconds ago",-1.86701605999607,0.616260121355475,2,0.533333333333333,62-study_1-2357,keep
mind,study_1,43,1625,experiment,testing mind-reading abilities,"have two different groups, one where they know their mind is being read and one where they don't know.",-0.600926277347361,0.534704697189034,2,1.06666666666667,43-study_1-1625,cut
mind,study_1,62,2358,experiment,testing mind-reading abilities,record a person who is thinking something and show the video to my cousin then compare the guess with what the person was actually thinking,0.831990907018228,0.513166335805986,2,1.93333333333333,62-study_1-2358,cut
mind,study_1,64,2439,experiment,testing mind-reading abilities,have them randomly try to read your mind,-0.600926277347361,0.534704697189034,2,1.06666666666667,64-study_1-2439,cut
mind,study_1,1,14,experiment,testing mind-reading abilities,"bring your cousin into a crowded store, ask them to read people's minds to see if they like bananas or not and then ask them to see if the cousin is correct more than half the time",0.411487721733174,0.509228903223588,2,1.6,1-study_1-14,cut
mind,study_1,122,4696,experiment,testing mind-reading abilities,hook your cousin up to a polygraph test and ask them if they can truly read peoples minds,1.27663586133402,0.579489358201391,2,2.26666666666667,122-study_1-4696,cut
mind,study_1,140,5421,experiment,testing mind-reading abilities,have them randomly read your mind throughout the day and keep note of it and then have them read it to you later to see if they were ever accurate,-0.600926277347361,0.534704697189034,2,1.06666666666667,140-study_1-5421,cut
mind,study_1,41,1539,experiment,testing mind-reading abilities,"go to a restaurant, have her read the person's mind, then ask them what they were thinking",-1.18206875196488,0.591561058580029,2,0.866666666666667,41-study_1-1539,keep
mind,study_1,46,1746,experiment,testing mind-reading abilities,ask the cousin,-1.86701605999607,0.616260121355475,2,0.533333333333333,46-study_1-1746,keep
mind,study_1,108,4086,experiment,testing mind-reading abilities,he can read the mind of someone who isn't aware that their mind is being read and read the mind of someone who is aware that their mind is being read.,-0.600926277347361,0.534704697189034,2,1.06666666666667,108-study_1-4086,cut
mind,study_1,41,1538,experiment,testing mind-reading abilities,"ask random people what they are thinking while your cousin reads their mind at a distance, then compare",-0.54787111480538,0.622909056774305,2,1.2,41-study_1-1538,cut
mind,study_1,61,2316,experiment,testing mind-reading abilities,conduct a survey to see if people believes that it's true,-0.600926277347361,0.534704697189034,2,1.06666666666667,61-study_1-2316,cut
mind,study_1,100,3771,experiment,testing mind-reading abilities,provide fake facts for the cousin,0.831990907018228,0.513166335805986,2,1.93333333333333,100-study_1-3771,cut
