holes,study_1,98,3691,hypothesis,why there are massive holds in a field,they are made by animals,-0.333152316827215,0.464735587328295,2,1.06666666666667,98-study_1-3691,cut
holes,study_1,100,3779,hypothesis,why there are massive holds in a field,used for environmental reasons,-0.818340919027337,0.51751195675526,2,0.866666666666667,100-study_1-3779,keep
holes,study_1,145,5631,hypothesis,why there are massive holds in a field,people are planting or getting ready for building,0.106951267601788,0.465464803587878,2,1.4,145-study_1-5631,cut
holes,study_1,69,2642,hypothesis,why there are massive holds in a field,the government has run out of places to rid the cities of their sewage so they have created a sewage field made to turn human waste into compost.,2.11816415649321,0.562331090462062,2,2.66666666666667,69-study_1-2642,cut
holes,study_1,110,4179,hypothesis,why there are massive holds in a field,some signals left by aliens,1.5976751283997,0.493259586979237,2,2.46666666666667,110-study_1-4179,cut
holes,study_1,99,3733,hypothesis,why there are massive holds in a field,so the place doesn't flood,1.03667719517467,0.544740792227222,2,2.26666666666667,99-study_1-3733,cut
holes,study_1,110,4180,hypothesis,why there are massive holds in a field,there was a war happened before in this field.,1.19578569020352,0.451308641188791,2,2.13333333333333,110-study_1-4180,cut
holes,study_1,71,2715,hypothesis,why there are massive holds in a field,they are reenacting the holes movie and people are searching for treasure.,-0.805365565955861,0.503190368320739,2,0.866666666666667,71-study_1-2715,keep
holes,study_1,69,2641,hypothesis,why there are massive holds in a field,a group of environmentalist has bought out the plot of land and are attempting to plant a brand new forest.,1.03667719517467,0.544740792227222,2,2.26666666666667,69-study_1-2641,cut
holes,study_1,88,3327,hypothesis,why there are massive holds in a field,people are digging for gold,-0.333152316827215,0.464735587328295,2,1.06666666666667,88-study_1-3327,cut
holes,study_1,69,2643,hypothesis,why there are massive holds in a field,"the government is preparing to create humans in pods made of earth, which explains the holes. these humans will then be used as experiment subjects and army machines.",2.11816415649321,0.562331090462062,2,2.66666666666667,69-study_1-2643,cut
holes,study_1,127,4874,hypothesis,why there are massive holds in a field,farming,-0.805365565955861,0.503190368320739,2,0.866666666666667,127-study_1-4874,keep
holes,study_1,127,4873,hypothesis,why there are massive holds in a field,dry land,-1.50155871408423,0.596460668004279,2,0.533333333333333,127-study_1-4873,keep
holes,study_1,79,3006,hypothesis,why there are massive holds in a field,the soil that was once there was gathered and sold for profit,1.19578569020352,0.451308641188791,2,2.13333333333333,79-study_1-3006,cut
holes,study_1,145,5630,hypothesis,why there are massive holds in a field,"people are looking for oil, or gems",-0.333152316827215,0.464735587328295,2,1.06666666666667,145-study_1-5630,cut
holes,study_1,71,2714,hypothesis,why there are massive holds in a field,"the holes could be for building a playground, and people have dug the holes in order to put poles/beams in.",1.5976751283997,0.493259586979237,2,2.46666666666667,71-study_1-2714,cut
holes,study_1,60,2279,hypothesis,why there are massive holds in a field,earthquakes are contributing to the large holes,0.489238204026871,0.43917886655258,2,1.6,60-study_1-2279,cut
holes,study_1,89,3372,hypothesis,why there are massive holds in a field,maybe there is some type of archeological dig site,0.489238204026871,0.43917886655258,2,1.6,89-study_1-3372,cut
